SampleID,SourceID,ProjectID,LGC
438308,asd,bn,FALSE
438309,asd,bn,FALSE
438310,asd,bn,FALSE
438311,asd,bn,FALSE
438312,asd,bn,FALSE
438313,asd,bn,FALSE
438314,asd,bn,FALSE
438315,asd,bn,FALSE
438317,asd,bn,FALSE
438318,asd,bn,FALSE
438319,asd,bn,FALSE
438320,asd,bn,FALSE
438321,asd,bn,FALSE
438322,asd,bn,FALSE
438323,asd,bn,FALSE
438324,asd,bn,FALSE
438325,asd,bn,FALSE
438326,asd,bn,FALSE
438327,asd,bn,FALSE
438328,asd,bn,FALSE
438329,asd,bn,FALSE
438330,asd,bn,FALSE
438331,asd,bn,FALSE
438333,asd,bn,FALSE
438335,asd,bn,FALSE
438336,asd,bn,FALSE
438337,asd,bn,FALSE
438338,asd,bn,FALSE
438339,asd,bn,FALSE
438340,asd,bn,FALSE
438341,asd,bn,FALSE
438342,asd,bn,FALSE
438343,asd,bn,FALSE
438344,asd,bn,FALSE
438345,asd,bn,FALSE
438346,asd,bn,FALSE
438347,asd,bn,FALSE
438349,asd,bn,FALSE
438350,asd,bn,FALSE
438351,asd,bn,FALSE
438352,asd,bn,FALSE
438353,asd,bn,FALSE
438354,asd,bn,FALSE
438355,asd,bn,FALSE
438356,asd,bn,FALSE
438357,asd,bn,FALSE
438358,asd,bn,FALSE
438359,asd,bn,FALSE
438360,asd,bn,FALSE
438361,asd,bn,FALSE
438362,asd,bn,FALSE
438363,asd,bn,FALSE
438364,asd,bn,FALSE
438365,asd,bn,FALSE
438367,asd,bn,FALSE
438368,asd,bn,FALSE
438369,asd,bn,FALSE
438370,asd,bn,FALSE
438371,asd,bn,FALSE
438372,asd,bn,FALSE
438373,asd,bn,FALSE
438374,asd,bn,FALSE
438375,asd,bn,FALSE
438376,asd,bn,FALSE
438377,asd,bn,FALSE
438378,asd,bn,FALSE
438379,asd,bn,FALSE
438380,asd,bn,FALSE
438381,asd,bn,FALSE
438382,asd,bn,FALSE
438384,asd,bn,FALSE
438385,asd,bn,FALSE
438386,asd,bn,FALSE
438387,asd,bn,FALSE
438388,asd,bn,FALSE
438389,asd,bn,FALSE
438390,asd,bn,FALSE
438391,asd,bn,FALSE
438392,asd,bn,FALSE
438393,asd,bn,FALSE
438394,asd,bn,FALSE
438395,asd,bn,FALSE
438396,asd,bn,FALSE
438397,asd,bn,FALSE
438398,asd,bn,FALSE
438400,asd,bn,FALSE
438401,asd,bn,FALSE
438402,asd,bn,FALSE
438403,asd,bn,FALSE
438404,asd,bn,FALSE
438405,asd,bn,FALSE
438406,asd,bn,FALSE
438407,asd,bn,FALSE
438408,asd,bn,FALSE
438409,asd,bn,FALSE
438410,asd,bn,FALSE
438411,asd,bn,FALSE
438412,asd,bn,FALSE
438413,asd,bn,FALSE
438414,asd,bn,FALSE
438416,asd,bn,FALSE
438417,asd,bn,FALSE
438418,asd,bn,FALSE
438419,asd,bn,FALSE
438420,asd,bn,FALSE
438421,asd,bn,FALSE
438422,asd,bn,FALSE
438423,asd,bn,FALSE
438424,asd,bn,FALSE
438425,asd,bn,FALSE
438426,asd,bn,FALSE
438427,asd,bn,FALSE
438428,asd,bn,FALSE
438429,asd,bn,FALSE
438430,asd,bn,FALSE
438431,asd,bn,FALSE
438433,asd,bn,FALSE
438434,asd,bn,FALSE
438435,asd,bn,FALSE
438436,asd,bn,FALSE
438437,asd,bn,FALSE
438438,asd,bn,FALSE
438439,asd,bn,FALSE
438440,asd,bn,FALSE
438441,asd,bn,FALSE
438442,asd,bn,FALSE
438443,asd,bn,FALSE
438444,asd,bn,FALSE
438445,asd,bn,FALSE
438446,asd,bn,FALSE
438447,asd,bn,FALSE
438448,asd,bn,FALSE
438450,asd,bn,FALSE
438451,asd,bn,FALSE
438452,asd,bn,FALSE
438453,asd,bn,FALSE
438454,asd,bn,FALSE
438455,asd,bn,FALSE
438456,asd,bn,FALSE
438457,asd,bn,FALSE
438458,asd,bn,FALSE
438459,asd,bn,FALSE
438460,asd,bn,FALSE
438461,asd,bn,FALSE
438462,asd,bn,FALSE
438463,asd,bn,FALSE
438464,asd,bn,FALSE
438465,asd,bn,FALSE
438466,asd,bn,FALSE
438467,asd,bn,FALSE
438469,asd,bn,FALSE
438470,asd,bn,FALSE
438471,asd,bn,FALSE
438472,asd,bn,FALSE
438473,asd,bn,FALSE
438474,asd,bn,FALSE
438475,asd,bn,FALSE
438476,asd,bn,FALSE
438477,asd,bn,FALSE
438478,asd,bn,FALSE
438479,asd,bn,FALSE
438480,asd,bn,FALSE
438481,asd,bn,FALSE
438483,asd,bn,FALSE
438484,asd,bn,FALSE
438485,asd,bn,FALSE
438486,asd,bn,FALSE
438487,asd,bn,FALSE
438488,asd,bn,FALSE
438490,asd,bn,FALSE
438491,asd,bn,FALSE
438492,asd,bn,FALSE
438493,asd,bn,FALSE
438494,asd,bn,FALSE
438495,asd,bn,FALSE
438496,asd,bn,FALSE
438497,asd,bn,FALSE
438498,asd,bn,FALSE
438499,asd,bn,FALSE
438501,asd,bn,FALSE
438502,asd,bn,FALSE
438503,asd,bn,FALSE
438504,asd,bn,FALSE
438505,asd,bn,FALSE
438506,asd,bn,FALSE
438507,asd,bn,FALSE
438508,asd,bn,FALSE
438509,asd,bn,FALSE
438510,asd,bn,FALSE
438511,asd,bn,FALSE
438512,asd,bn,FALSE
438513,asd,bn,FALSE
438514,asd,bn,FALSE
438516,asd,bn,FALSE
438517,asd,bn,FALSE
438518,asd,bn,FALSE
438519,asd,bn,FALSE
438520,asd,bn,FALSE
438521,asd,bn,FALSE
438522,asd,bn,FALSE
438523,asd,bn,FALSE
438524,asd,bn,FALSE
438525,asd,bn,FALSE
438526,asd,bn,FALSE
438527,asd,bn,FALSE
438528,asd,bn,FALSE
438529,asd,bn,FALSE
438530,asd,bn,FALSE
438531,asd,bn,FALSE
438532,asd,bn,FALSE
438533,asd,bn,FALSE
438535,asd,bn,FALSE
438536,asd,bn,FALSE
438537,asd,bn,FALSE
438538,asd,bn,FALSE
438539,asd,bn,FALSE
439772,asd,bn,FALSE
439773,asd,bn,FALSE
439774,asd,bn,FALSE
439775,asd,bn,FALSE
439776,asd,bn,FALSE
439777,asd,bn,FALSE
439778,asd,bn,FALSE
439779,asd,bn,FALSE
439780,asd,bn,FALSE
439781,asd,bn,FALSE
439782,asd,bn,FALSE
439783,asd,bn,FALSE
439784,asd,bn,FALSE
439785,asd,bn,FALSE
439786,asd,bn,FALSE
439787,asd,bn,FALSE
439788,asd,bn,FALSE
439789,asd,bn,FALSE
439790,asd,bn,FALSE
439791,asd,bn,FALSE
439792,asd,bn,FALSE
439793,asd,bn,FALSE
439794,asd,bn,FALSE
439795,asd,bn,FALSE
439798,asd,bn,FALSE
439799,asd,bn,FALSE
439800,asd,bn,FALSE
439801,asd,bn,FALSE
439802,asd,bn,FALSE
439803,asd,bn,FALSE
439804,asd,bn,FALSE
439805,asd,bn,FALSE
439806,asd,bn,FALSE
439807,asd,bn,FALSE
439808,asd,bn,FALSE
439809,asd,bn,FALSE
439810,asd,bn,FALSE
439811,asd,bn,FALSE
439812,asd,bn,FALSE
439813,asd,bn,FALSE
439814,asd,bn,FALSE
439815,asd,bn,FALSE
439816,asd,bn,FALSE
439817,asd,bn,FALSE
439818,asd,bn,FALSE
439819,asd,bn,FALSE
439820,asd,bn,FALSE
439821,asd,bn,FALSE
439822,asd,bn,FALSE
439823,asd,bn,FALSE
439824,asd,bn,FALSE
439825,asd,bn,FALSE
439826,asd,bn,FALSE
439827,asd,bn,FALSE
439828,asd,bn,FALSE
439830,asd,bn,FALSE
439831,asd,bn,FALSE
439832,asd,bn,FALSE
439833,asd,bn,FALSE
439834,asd,bn,FALSE
439835,asd,bn,FALSE
439836,asd,bn,FALSE
439837,asd,bn,FALSE
439838,asd,bn,FALSE
439839,asd,bn,FALSE
439840,asd,bn,FALSE
439841,asd,bn,FALSE
439842,asd,bn,FALSE
439843,asd,bn,FALSE
439844,asd,bn,FALSE
439845,asd,bn,FALSE
439846,asd,bn,FALSE
439847,asd,bn,FALSE
439848,asd,bn,FALSE
439849,asd,bn,FALSE
439851,asd,bn,FALSE
439852,asd,bn,FALSE
439853,asd,bn,FALSE
439854,asd,bn,FALSE
439855,asd,bn,FALSE
439856,asd,bn,FALSE
439857,asd,bn,FALSE
439858,asd,bn,FALSE
439859,asd,bn,FALSE
439860,asd,bn,FALSE
439861,asd,bn,FALSE
439862,asd,bn,FALSE
439863,asd,bn,FALSE
439864,asd,bn,FALSE
439865,asd,bn,FALSE
439866,asd,bn,FALSE
439867,asd,bn,FALSE
439868,asd,bn,FALSE
439870,asd,bn,FALSE
439871,asd,bn,FALSE
439872,asd,bn,FALSE
439873,asd,bn,FALSE
439874,asd,bn,FALSE
439875,asd,bn,FALSE
439876,asd,bn,FALSE
439877,asd,bn,FALSE
439878,asd,bn,FALSE
439879,asd,bn,FALSE
439880,asd,bn,FALSE
439881,asd,bn,FALSE
439882,asd,bn,FALSE
439883,asd,bn,FALSE
439885,asd,bn,FALSE
439886,asd,bn,FALSE
439887,asd,bn,FALSE
439888,asd,bn,FALSE
439889,asd,bn,FALSE
439890,asd,bn,FALSE
439891,asd,bn,FALSE
439892,asd,bn,FALSE
439893,asd,bn,FALSE
439894,asd,bn,FALSE
439895,asd,bn,FALSE
439896,asd,bn,FALSE
439897,asd,bn,FALSE
439898,asd,bn,FALSE
439900,asd,bn,FALSE
439901,asd,bn,FALSE
439902,asd,bn,FALSE
439903,asd,bn,FALSE
439904,asd,bn,FALSE
439905,asd,bn,FALSE
439906,asd,bn,FALSE
439907,asd,bn,FALSE
439908,asd,bn,FALSE
439909,asd,bn,FALSE
439910,asd,bn,FALSE
439912,asd,bn,FALSE
439913,asd,bn,FALSE
439914,asd,bn,FALSE
439915,asd,bn,FALSE
439916,asd,bn,FALSE
439917,asd,bn,FALSE
439918,asd,bn,FALSE
439919,asd,bn,FALSE
439920,asd,bn,FALSE
439921,asd,bn,FALSE
439922,asd,bn,FALSE
439923,asd,bn,FALSE
439924,asd,bn,FALSE
439925,asd,bn,FALSE
439926,asd,bn,FALSE
439927,asd,bn,FALSE
439928,asd,bn,FALSE
439929,asd,bn,FALSE
439930,asd,bn,FALSE
439931,asd,bn,FALSE
439932,asd,bn,FALSE
439934,asd,bn,FALSE
439935,asd,bn,FALSE
439936,asd,bn,FALSE
439937,asd,bn,FALSE
439938,asd,bn,FALSE
439939,asd,bn,FALSE
439941,asd,bn,FALSE
439942,asd,bn,FALSE
439943,asd,bn,FALSE
439944,asd,bn,FALSE
439945,asd,bn,FALSE
439946,asd,bn,FALSE
439947,asd,bn,FALSE
439948,asd,bn,FALSE
439949,asd,bn,FALSE
439950,asd,bn,FALSE
439951,asd,bn,FALSE
439952,asd,bn,FALSE
439953,asd,bn,FALSE
439954,asd,bn,FALSE
439955,asd,bn,FALSE
439956,asd,bn,FALSE
439957,asd,bn,FALSE
439958,asd,bn,FALSE
439959,asd,bn,FALSE
439960,asd,bn,FALSE
439961,asd,bn,FALSE
439962,asd,bn,FALSE
439963,asd,bn,FALSE
439964,asd,bn,FALSE
439965,asd,bn,FALSE
439966,asd,bn,FALSE
439968,asd,bn,FALSE
439969,asd,bn,FALSE
439970,asd,bn,FALSE
439971,asd,bn,FALSE
439972,asd,bn,FALSE
439973,asd,bn,FALSE
439974,asd,bn,FALSE
439975,asd,bn,FALSE
439976,asd,bn,FALSE
439977,asd,bn,FALSE
439978,asd,bn,FALSE
439979,asd,bn,FALSE
439980,asd,bn,FALSE
439981,asd,bn,FALSE
439983,asd,bn,FALSE
439984,asd,bn,FALSE
439985,asd,bn,FALSE
439986,asd,bn,FALSE
439987,asd,bn,FALSE
439988,asd,bn,FALSE
439989,asd,bn,FALSE
439990,asd,bn,FALSE
439991,asd,bn,FALSE
439992,asd,bn,FALSE
439993,asd,bn,FALSE
439994,asd,bn,FALSE
439995,asd,bn,FALSE
439996,asd,bn,FALSE
439997,asd,bn,FALSE
439998,asd,bn,FALSE
440000,asd,bn,FALSE
440001,asd,bn,FALSE
440002,asd,bn,FALSE
440003,asd,bn,FALSE
440004,asd,bn,FALSE
440005,asd,bn,FALSE
440006,asd,bn,FALSE
440007,asd,bn,FALSE
440008,asd,bn,FALSE
440009,asd,bn,FALSE
440010,asd,bn,FALSE
440011,asd,bn,FALSE
440012,asd,bn,FALSE
440013,asd,bn,FALSE
440014,asd,bn,FALSE
440015,asd,bn,FALSE
440017,asd,bn,FALSE
440018,asd,bn,FALSE
440019,asd,bn,FALSE
440020,asd,bn,FALSE
440021,asd,bn,FALSE
440022,asd,bn,FALSE
440023,asd,bn,FALSE
440024,asd,bn,FALSE
440025,asd,bn,FALSE
440026,asd,bn,FALSE
440027,asd,bn,FALSE
440028,asd,bn,FALSE
440029,asd,bn,FALSE
440030,asd,bn,FALSE
440031,asd,bn,FALSE
440032,asd,bn,FALSE
440033,asd,bn,FALSE
440035,asd,bn,FALSE
440036,asd,bn,FALSE
440037,asd,bn,FALSE
440038,asd,bn,FALSE
440039,asd,bn,FALSE
440040,asd,bn,FALSE
440041,asd,bn,FALSE
440042,asd,bn,FALSE
440043,asd,bn,FALSE
440044,asd,bn,FALSE
440045,asd,bn,FALSE
440046,asd,bn,FALSE
440047,asd,bn,FALSE
440048,asd,bn,FALSE
440049,asd,bn,FALSE
440051,asd,bn,FALSE
440052,asd,bn,FALSE
440053,asd,bn,FALSE
440054,asd,bn,FALSE
440055,asd,bn,FALSE
440056,asd,bn,FALSE
440057,asd,bn,FALSE
440059,asd,bn,FALSE
440060,asd,bn,FALSE
440061,asd,bn,FALSE
440062,asd,bn,FALSE
440063,asd,bn,FALSE
440064,asd,bn,FALSE
440065,asd,bn,FALSE
440066,asd,bn,FALSE
440067,asd,bn,FALSE
440068,asd,bn,FALSE
440069,asd,bn,FALSE
440070,asd,bn,FALSE
440071,asd,bn,FALSE
440072,asd,bn,FALSE
440073,asd,bn,FALSE
440074,asd,bn,FALSE
440075,asd,bn,FALSE
440076,asd,bn,FALSE
440077,asd,bn,FALSE
440078,asd,bn,FALSE
440079,asd,bn,FALSE
440080,asd,bn,FALSE
440082,asd,bn,FALSE
440084,asd,bn,FALSE
440085,asd,bn,FALSE
440086,asd,bn,FALSE
440087,asd,bn,FALSE
440088,asd,bn,FALSE
440089,asd,bn,FALSE
440090,asd,bn,FALSE
440091,asd,bn,FALSE
440092,asd,bn,FALSE
440093,asd,bn,FALSE
440094,asd,bn,FALSE
440095,asd,bn,FALSE
440096,asd,bn,FALSE
440097,asd,bn,FALSE
440098,asd,bn,FALSE
440100,asd,bn,FALSE
440101,asd,bn,FALSE
440102,asd,bn,FALSE
440103,asd,bn,FALSE
440104,asd,bn,FALSE
440105,asd,bn,FALSE
440106,asd,bn,FALSE
440107,asd,bn,FALSE
440108,asd,bn,FALSE
440109,asd,bn,FALSE
440110,asd,bn,FALSE
440111,asd,bn,FALSE
440112,asd,bn,FALSE
440113,asd,bn,FALSE
440114,asd,bn,FALSE
440115,asd,bn,FALSE
440117,asd,bn,FALSE
440118,asd,bn,FALSE
440119,asd,bn,FALSE
440120,asd,bn,FALSE
440121,asd,bn,FALSE
440122,asd,bn,FALSE
440123,asd,bn,FALSE
440124,asd,bn,FALSE
440125,asd,bn,FALSE
440126,asd,bn,FALSE
440127,asd,bn,FALSE
440128,asd,bn,FALSE
440129,asd,bn,FALSE
440130,asd,bn,FALSE
440131,asd,bn,FALSE
440133,asd,bn,FALSE
440135,asd,bn,FALSE
440136,asd,bn,FALSE
440137,asd,bn,FALSE
440138,asd,bn,FALSE
440139,asd,bn,FALSE
440140,asd,bn,FALSE
440141,asd,bn,FALSE
440142,asd,bn,FALSE
440143,asd,bn,FALSE
440144,asd,bn,FALSE
440146,asd,bn,FALSE
440147,asd,bn,FALSE
440148,asd,bn,FALSE
440149,asd,bn,FALSE
440150,asd,bn,FALSE
440151,asd,bn,FALSE
440152,asd,bn,FALSE
440153,asd,bn,FALSE
440154,asd,bn,FALSE
440155,asd,bn,FALSE
440156,asd,bn,FALSE
440157,asd,bn,FALSE
440158,asd,bn,FALSE
440159,asd,bn,FALSE
440160,asd,bn,FALSE
440161,asd,bn,FALSE
440162,asd,bn,FALSE
440164,asd,bn,FALSE
440166,asd,bn,FALSE
440167,asd,bn,FALSE
440168,asd,bn,FALSE
440169,asd,bn,FALSE
440170,asd,bn,FALSE
440171,asd,bn,FALSE
440172,asd,bn,FALSE
440173,asd,bn,FALSE
440174,asd,bn,FALSE
440175,asd,bn,FALSE
440176,asd,bn,FALSE
440177,asd,bn,FALSE
440178,asd,bn,FALSE
440179,asd,bn,FALSE
440180,asd,bn,FALSE
440181,asd,bn,FALSE
440183,asd,bn,FALSE
440184,asd,bn,FALSE
440185,asd,bn,FALSE
440187,asd,bn,FALSE
440188,asd,bn,FALSE
440189,asd,bn,FALSE
440190,asd,bn,FALSE
440191,asd,bn,FALSE
440192,asd,bn,FALSE
440193,asd,bn,FALSE
440194,asd,bn,FALSE
440195,asd,bn,FALSE
440196,asd,bn,FALSE
440197,asd,bn,FALSE
440199,asd,bn,FALSE
440200,asd,bn,FALSE
440201,asd,bn,FALSE
440202,asd,bn,FALSE
440203,asd,bn,FALSE
440204,asd,bn,FALSE
440205,asd,bn,FALSE
440206,asd,bn,FALSE
440207,asd,bn,FALSE
440208,asd,bn,FALSE
440209,asd,bn,FALSE
440210,asd,bn,FALSE
440211,asd,bn,FALSE
440212,asd,bn,FALSE
440213,asd,bn,FALSE
440214,asd,bn,FALSE
440215,asd,bn,FALSE
440217,asd,bn,FALSE
440218,asd,bn,FALSE
440219,asd,bn,FALSE
440220,asd,bn,FALSE
440221,asd,bn,FALSE
440222,asd,bn,FALSE
440223,asd,bn,FALSE
440224,asd,bn,FALSE
440225,asd,bn,FALSE
440226,asd,bn,FALSE
440227,asd,bn,FALSE
440228,asd,bn,FALSE
440229,asd,bn,FALSE
440230,asd,bn,FALSE
440231,asd,bn,FALSE
440232,asd,bn,FALSE
440234,asd,bn,FALSE
440235,asd,bn,FALSE
440236,asd,bn,FALSE
440237,asd,bn,FALSE
440238,asd,bn,FALSE
440290,asd,bn,FALSE
440291,asd,bn,FALSE
440292,asd,bn,FALSE
440294,asd,bn,FALSE
440295,asd,bn,FALSE
440296,asd,bn,FALSE
440298,asd,bn,FALSE
440299,asd,bn,FALSE
440300,asd,bn,FALSE
440301,asd,bn,FALSE
440302,asd,bn,FALSE
440303,asd,bn,FALSE
440304,asd,bn,FALSE
440305,asd,bn,FALSE
440306,asd,bn,FALSE
440307,asd,bn,FALSE
440308,asd,bn,FALSE
440309,asd,bn,FALSE
440310,asd,bn,FALSE
440311,asd,bn,FALSE
440312,asd,bn,FALSE
440313,asd,bn,FALSE
440314,asd,bn,FALSE
440315,asd,bn,FALSE
440316,asd,bn,FALSE
440317,asd,bn,FALSE
440319,asd,bn,FALSE
440320,asd,bn,FALSE
440321,asd,bn,FALSE
440322,asd,bn,FALSE
440323,asd,bn,FALSE
440324,asd,bn,FALSE
440325,asd,bn,FALSE
440326,asd,bn,FALSE
440327,asd,bn,FALSE
440328,asd,bn,FALSE
440329,asd,bn,FALSE
440330,asd,bn,FALSE
440332,asd,bn,FALSE
440333,asd,bn,FALSE
440334,asd,bn,FALSE
440335,asd,bn,FALSE
440336,asd,bn,FALSE
440337,asd,bn,FALSE
440338,asd,bn,FALSE
440339,asd,bn,FALSE
440340,asd,bn,FALSE
440341,asd,bn,FALSE
440342,asd,bn,FALSE
440343,asd,bn,FALSE
440344,asd,bn,FALSE
440345,asd,bn,FALSE
440346,asd,bn,FALSE
440347,asd,bn,FALSE
440348,asd,bn,FALSE
440350,asd,bn,FALSE
440351,asd,bn,FALSE
440352,asd,bn,FALSE
440353,asd,bn,FALSE
440354,asd,bn,FALSE
440355,asd,bn,FALSE
440356,asd,bn,FALSE
440357,asd,bn,FALSE
440358,asd,bn,FALSE
440359,asd,bn,FALSE
440360,asd,bn,FALSE
440361,asd,bn,FALSE
440362,asd,bn,FALSE
440363,asd,bn,FALSE
440364,asd,bn,FALSE
440365,asd,bn,FALSE
440367,asd,bn,FALSE
440368,asd,bn,FALSE
440369,asd,bn,FALSE
440370,asd,bn,FALSE
440371,asd,bn,FALSE
440372,asd,bn,FALSE
440373,asd,bn,FALSE
440374,asd,bn,FALSE
440375,asd,bn,FALSE
440376,asd,bn,FALSE
440377,asd,bn,FALSE
440378,asd,bn,FALSE
440379,asd,bn,FALSE
440380,asd,bn,FALSE
440381,asd,bn,FALSE
440383,asd,bn,FALSE
440384,asd,bn,FALSE
440385,asd,bn,FALSE
440386,asd,bn,FALSE
440387,asd,bn,FALSE
440388,asd,bn,FALSE
440389,asd,bn,FALSE
440390,asd,bn,FALSE
440391,asd,bn,FALSE
440392,asd,bn,FALSE
440393,asd,bn,FALSE
440394,asd,bn,FALSE
440395,asd,bn,FALSE
440396,asd,bn,FALSE
440397,asd,bn,FALSE
440398,asd,bn,FALSE
440400,asd,bn,FALSE
440401,asd,bn,FALSE
440402,asd,bn,FALSE
440403,asd,bn,FALSE
440404,asd,bn,FALSE
440405,asd,bn,FALSE
440406,asd,bn,FALSE
440407,asd,bn,FALSE
440408,asd,bn,FALSE
440409,asd,bn,FALSE
440411,asd,bn,FALSE
440412,asd,bn,FALSE
440413,asd,bn,FALSE
440414,asd,bn,FALSE
440415,asd,bn,FALSE
440416,asd,bn,FALSE
440418,asd,bn,FALSE
440419,asd,bn,FALSE
440420,asd,bn,FALSE
440421,asd,bn,FALSE
440422,asd,bn,FALSE
440423,asd,bn,FALSE
440424,asd,bn,FALSE
440425,asd,bn,FALSE
440426,asd,bn,FALSE
440428,asd,bn,FALSE
440429,asd,bn,FALSE
440430,asd,bn,FALSE
440431,asd,bn,FALSE
440432,asd,bn,FALSE
440433,asd,bn,FALSE
440434,asd,bn,FALSE
440436,asd,bn,FALSE
440437,asd,bn,FALSE
440438,asd,bn,FALSE
440439,asd,bn,FALSE
440440,asd,bn,FALSE
440441,asd,bn,FALSE
440442,asd,bn,FALSE
440443,asd,bn,FALSE
440444,asd,bn,FALSE
440445,asd,bn,FALSE
440446,asd,bn,FALSE
440447,asd,bn,FALSE
440448,asd,bn,FALSE
440450,asd,bn,FALSE
440451,asd,bn,FALSE
440452,asd,bn,FALSE
440453,asd,bn,FALSE
440454,asd,bn,FALSE
440455,asd,bn,FALSE
440456,asd,bn,FALSE
440457,asd,bn,FALSE
440458,asd,bn,FALSE
440459,asd,bn,FALSE
440460,asd,bn,FALSE
440461,asd,bn,FALSE
440462,asd,bn,FALSE
440463,asd,bn,FALSE
440464,asd,bn,FALSE
440465,asd,bn,FALSE
440466,asd,bn,FALSE
440467,asd,bn,FALSE
440469,asd,bn,FALSE
440470,asd,bn,FALSE
440471,asd,bn,FALSE
440472,asd,bn,FALSE
440473,asd,bn,FALSE
440474,asd,bn,FALSE
440475,asd,bn,FALSE
440476,asd,bn,FALSE
440477,asd,bn,FALSE
440478,asd,bn,FALSE
440479,asd,bn,FALSE
440480,asd,bn,FALSE
440481,asd,bn,FALSE
440482,asd,bn,FALSE
440483,asd,bn,FALSE
440485,asd,bn,FALSE
443135,asd,bn,FALSE
443136,asd,bn,FALSE
443137,asd,bn,FALSE
443138,asd,bn,FALSE
443139,asd,bn,FALSE
443140,asd,bn,FALSE
443141,asd,bn,FALSE
443142,asd,bn,FALSE
443143,asd,bn,FALSE
443144,asd,bn,FALSE
443145,asd,bn,FALSE
443146,asd,bn,FALSE
443147,asd,bn,FALSE
443149,asd,bn,FALSE
443150,asd,bn,FALSE
443151,asd,bn,FALSE
443152,asd,bn,FALSE
443153,asd,bn,FALSE
443154,asd,bn,FALSE
443155,asd,bn,FALSE
443156,asd,bn,FALSE
443157,asd,bn,FALSE
443158,asd,bn,FALSE
443159,asd,bn,FALSE
443160,asd,bn,FALSE
443161,asd,bn,FALSE
443162,asd,bn,FALSE
443163,asd,bn,FALSE
443164,asd,bn,FALSE
443165,asd,bn,FALSE
443167,asd,bn,FALSE
443168,asd,bn,FALSE
443169,asd,bn,FALSE
443170,asd,bn,FALSE
443171,asd,bn,FALSE
443172,asd,bn,FALSE
443173,asd,bn,FALSE
443174,asd,bn,FALSE
443175,asd,bn,FALSE
443176,asd,bn,FALSE
443177,asd,bn,FALSE
443178,asd,bn,FALSE
443179,asd,bn,FALSE
443180,asd,bn,FALSE
443181,asd,bn,FALSE
443183,asd,bn,FALSE
443184,asd,bn,FALSE
443185,asd,bn,FALSE
443186,asd,bn,FALSE
443187,asd,bn,FALSE
443188,asd,bn,FALSE
443189,asd,bn,FALSE
443190,asd,bn,FALSE
443191,asd,bn,FALSE
443192,asd,bn,FALSE
443193,asd,bn,FALSE
443194,asd,bn,FALSE
443195,asd,bn,FALSE
443196,asd,bn,FALSE
443197,asd,bn,FALSE
443198,asd,bn,FALSE
443200,asd,bn,FALSE
443201,asd,bn,FALSE
443202,asd,bn,FALSE
443203,asd,bn,FALSE
443204,asd,bn,FALSE
443205,asd,bn,FALSE
443206,asd,bn,FALSE
443207,asd,bn,FALSE
443208,asd,bn,FALSE
443209,asd,bn,FALSE
443210,asd,bn,FALSE
443211,asd,bn,FALSE
443212,asd,bn,FALSE
443213,asd,bn,FALSE
443214,asd,bn,FALSE
443215,asd,bn,FALSE
443217,asd,bn,FALSE
443218,asd,bn,FALSE
443219,asd,bn,FALSE
443220,asd,bn,FALSE
443221,asd,bn,FALSE
443222,asd,bn,FALSE
443223,asd,bn,FALSE
443224,asd,bn,FALSE
443225,asd,bn,FALSE
443226,asd,bn,FALSE
443227,asd,bn,FALSE
443228,asd,bn,FALSE
443229,asd,bn,FALSE
443230,asd,bn,FALSE
443231,asd,bn,FALSE
443233,asd,bn,FALSE
443234,asd,bn,FALSE
443235,asd,bn,FALSE
443236,asd,bn,FALSE
443237,asd,bn,FALSE
443238,asd,bn,FALSE
443239,asd,bn,FALSE
443240,asd,bn,FALSE
443241,asd,bn,FALSE
443242,asd,bn,FALSE
443243,asd,bn,FALSE
443244,asd,bn,FALSE
443245,asd,bn,FALSE
443246,asd,bn,FALSE
443249,asd,bn,FALSE
443251,asd,bn,FALSE
443252,asd,bn,FALSE
443253,asd,bn,FALSE
443254,asd,bn,FALSE
443255,asd,bn,FALSE
443256,asd,bn,FALSE
443257,asd,bn,FALSE
443258,asd,bn,FALSE
443259,asd,bn,FALSE
443260,asd,bn,FALSE
443261,asd,bn,FALSE
443262,asd,bn,FALSE
443263,asd,bn,FALSE
443264,asd,bn,FALSE
443265,asd,bn,FALSE
443267,asd,bn,FALSE
443268,asd,bn,FALSE
443269,asd,bn,FALSE
443270,asd,bn,FALSE
443271,asd,bn,FALSE
443272,asd,bn,FALSE
443273,asd,bn,FALSE
443274,asd,bn,FALSE
443275,asd,bn,FALSE
443276,asd,bn,FALSE
443277,asd,bn,FALSE
443278,asd,bn,FALSE
443279,asd,bn,FALSE
443280,asd,bn,FALSE
443282,asd,bn,FALSE
443283,asd,bn,FALSE
443284,asd,bn,FALSE
443285,asd,bn,FALSE
443286,asd,bn,FALSE
443287,asd,bn,FALSE
443288,asd,bn,FALSE
443289,asd,bn,FALSE
443290,asd,bn,FALSE
443291,asd,bn,FALSE
443292,asd,bn,FALSE
443293,asd,bn,FALSE
443294,asd,bn,FALSE
443295,asd,bn,FALSE
443296,asd,bn,FALSE
443297,asd,bn,FALSE
443298,asd,bn,FALSE
443300,asd,bn,FALSE
443301,asd,bn,FALSE
443302,asd,bn,FALSE
443303,asd,bn,FALSE
443304,asd,bn,FALSE
443305,asd,bn,FALSE
443306,asd,bn,FALSE
443307,asd,bn,FALSE
443308,asd,bn,FALSE
443309,asd,bn,FALSE
443310,asd,bn,FALSE
443311,asd,bn,FALSE
