LithoID,SampleID,Isdrillhol,Ishikawa_I,Chlorite_I,Na2O_CaO__,K2O__K2O_N,Na2O__Na2O,ACN_Index,S_C__wt___,S__S_C___x,Total_BM__,Affinity,Revised_gr,Revised_su,Al2O3_TiO2,Zr_Al2O3,Zr_TiO2,Zr_Y,Zr_Nb,Nb_Y,Th_Yb,La_Yb_n,Th_Nb_n,SiO2_4AES_,TiO2_4AES_,Al2O3_4AES,Fe2O3_4AES,MnO_4AES_p,MgO_4AES_p,CaO_4AES_p,Na2O_4AES_,K2O_4AES_p,P2O5_4AES_,Cr2O3_4AES,TOT_C_4AES,TOT_S_4AES,LOI_4AES_p,Sum_4AES_p,Ba_4AES_pp,Cu_1DXMS_p,Pb_1DXMS_p,Zn_1DXMS_p,Ag_1DXMS_p,Au_1DXMS_p,As_1DXMS_p,Sb_1DXMS_p,Bi_1DXMS_p,Cd_1DXMS_p,Hg_1DXMS_p,Tl_1DXMS_p,Se_1DXMS_p,V_4AES_ppm,Ni_4AES_pp,Ni_1DXMS_p,Co_4AES_pp,Sc_4AES_pp,Rb_4AES_pp,Sr_4AES_pp,Cs_4AES_pp,Sn_4AES_pp,W_4AES_ppm,Mo_1DXMS_p,Ga_4AES_pp,Be_4AES_pp,U_4AES_ppm,Hf_4AES_pp,Ta_4AES_pp,Th_4AES_pp,Nb_4AES_pp,Y_4AES_ppm,Zr_4AES_pp,La_4AES_pp,Ce_4AES_pp,Pr_4AES_pp,Nd_4AES_pp,Sm_4AES_pp,Eu_4AES_pp,Gd_4AES_pp,Tb_4AES_pp,Dy_4AES_pp,Ho_4AES_pp,Er_4AES_pp,Tm_4AES_pp,Yb_4AES_pp,Lu_4AES_pp,Wgt_4AES_k,LABJOBNO,Cat__Al,Cat__Fe_Ti,Cat__Mg,FeO,Cat_Al,Cat_Fe,Cat_Ti,Cat_Mg,MERGE,MERGE_2
609820,76J0517,N,49.8,65.9,11.1,1,97,1.1,0.16,31.25,85.7,THOL,Mafic,A,18.376328,3.715937,68.285281,2.830189,30,0.09434,0.118343,1.061094,1.118431,50.79,0.659,12.11,11.67,0.17,10.86,7.45,3.6,0.11,0.089,0.096,0.11,0.05,2.1,99.73,58,56.6,1.1,28,<0.1,2,1.6,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,238,179,79.7,52.3,36,1,41.5,<0.1,<1,0.6,0.2,12.8,<1,0.2,1.4,0.1,0.2,1.5,15.9,45,2.5,6.5,0.98,4.9,1.56,0.53,2.19,0.44,2.84,0.58,1.72,0.27,1.69,0.27,1.34,VAN09004086,35.91518888,23.34553937,40.73927175,10.500666,23.75394755,14.61551931,0.824987481,26.94454782,Mafic A,THOL Mafic A
610091,TI4352,N,23.2,43.4,15.3,0.1,99.4,0.8,2.39,1.25523,173.2,THOL,Mafic,A,18.354793,2.992985,54.935622,2.385093,29.538462,0.080745,0,0.763085,0,47.1,0.699,12.83,7.94,0.19,4.62,11.98,3.36,0.02,0.048,0.013,2.36,0.03,11,99.82,22,111,0.2,62,<0.1,<0.5,6.5,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,259,79,66.5,44.5,43,0,69.6,<0.1,<1,<0.5,0.1,11.7,<1,0,1.3,<0.1,0,1.3,16.1,38.4,2,5.9,0.87,5.1,1.52,0.53,2.29,0.43,2.72,0.63,1.89,0.29,1.88,0.29,0.64,VAN09005164,53.03966101,22.80208832,24.15825068,7.144412,25.1662384,9.944063692,0.875062594,11.46259769,Mafic A,THOL Mafic A
609635,83J0315,N,37.4,58.9,13.5,2.5,85.4,1,0.04,50,108.3,THOL,Mafic,A,18.333333,2.455261,45.013123,2.091463,22.866667,0.091463,0,0.841277,0,49.59,0.762,13.97,12.91,0.2,7.68,11.41,2.04,0.35,0.051,0.025,<0.02,<0.02,0.8,99.79,34,93.6,0.7,14,<0.1,1.9,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,283,84,19.8,48.2,44,4.9,109.4,0.2,<1,<0.5,<0.1,14.1,<1,0,1.1,<0.1,0,1.5,16.4,34.3,1.9,5.3,0.82,4.4,1.54,0.61,2.14,0.42,2.59,0.57,1.59,0.26,1.62,0.27,1.26,VAN09004085,43.09937201,26.93073581,29.96989218,11.616418,27.40236559,16.16849651,0.953930896,19.05470785,Mafic A,THOL Mafic A
610379,TB09032,N,31.7,52.4,12.8,1,94,1.1,0.72,2.777778,169,THOL,Mafic,A,18.223938,2.831921,51.608752,2.445122,26.733333,0.091463,0,0.830557,0,51.9,0.777,14.16,9.25,0.19,5.81,10.79,2.02,0.13,0.058,0.017,0.7,0.02,4.7,99.79,60,118.8,0.2,50,<0.1,<0.5,2,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,270,84,53.7,43.4,47,3.2,90.6,0.1,<1,<0.5,0.2,13.5,<1,0,1.1,<0.1,0,1.5,16.4,40.1,2.2,6.5,0.97,5.8,1.71,0.62,2.49,0.46,2.83,0.62,1.92,0.29,1.9,0.29,1.17,VAN09005165,50.7329555,22.93694703,26.33009747,8.32315,27.77505345,11.58470896,0.972709064,14.41508498,Mafic A,THOL Mafic A
0,KL1297,N,37.4,55.8,13,5.8,75.8,1.2,0.11,90.909091,127.7,THOL,Mafic,A,18.210162,3.081801,56.120092,2.745763,22.090909,0.124294,0,1.232859,0,49.18,0.866,15.77,10.6,0.17,6.99,10.53,2.51,0.8,0.069,0.046,<0.02,0.1,2.2,99.76,84,93.9,0.8,33,<0.1,7.8,0.8,0.2,<0.1,<0.1,<0.01,<0.1,<0.5,255,161,59.8,49.2,38,28.5,179.8,1,<1,<0.5,2.4,15.3,1,0,1.4,<0.1,0,2.2,17.7,48.6,3.3,8.5,1.28,7.3,2.01,0.74,2.81,0.52,3.05,0.69,1.98,0.3,1.92,0.31,0.52,VAN09006313,49.38593447,22.92564498,27.68842055,9.53788,30.93309272,13.27545027,1.084126189,17.34276144,Mafic A,THOL Mafic A
610081,TI1365,N,30.9,53.1,13.3,0.5,98.4,1,1.41,0.70922,157.9,THOL,Mafic,A,18.11749,3.286662,59.546061,2.322917,26.235294,0.088542,0,0.740873,0,48.12,0.749,13.57,10.16,0.24,5.88,9.64,3.63,0.06,0.066,0.019,1.4,<0.02,7.7,99.81,27,103.6,0.3,54,<0.1,1.3,4.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,271,95,72.5,46.4,46,0.8,62.1,<0.1,<1,<0.5,0.1,12.9,<1,0,1.6,<0.1,0,1.7,19.2,44.6,2.2,6.3,1,5.3,1.73,0.54,2.64,0.5,3.12,0.72,2.19,0.36,2.13,0.36,0.48,VAN09005164,48.51185164,24.89959221,26.58855615,9.141968,26.61775956,12.72439384,0.937656485,14.5887607,Mafic A,THOL Mafic A
610199,TI2023,N,28,51.9,12,7,70.3,1.3,2.06,4.854369,182.3,THOL,Mafic,A,18.106852,3.399615,61.55633,3.441558,19.62963,0.175325,0.263158,1.283589,1.553377,45.78,0.861,15.59,10.33,0.23,3.78,9.9,2.13,0.9,0.07,0.017,1.96,0.1,10.2,99.85,161,102,0.3,80,<0.1,2.4,49,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,269,161,147.2,63.9,33,20.2,94,0.4,<1,<0.5,0.2,15.7,<1,0,1.4,0.2,0.5,2.7,15.4,53,3.4,9.1,1.23,6.2,1.92,0.77,2.41,0.46,3.09,0.62,1.92,0.27,1.9,0.29,0.53,VAN09005164,56.65728413,25.9666737,17.37604217,9.294934,30.58002001,12.93730201,1.0778668,9.378489021,Mafic A,THOL Mafic A
610084,TI3192,N,46.9,64,9.9,8.6,58.5,1.3,3.74,0.802139,189.3,THOL,Mafic,A,18.099415,2.79483,50.584795,2.601504,24.714286,0.105263,0,0.771778,0,41.82,0.684,12.38,10.89,0.17,7.79,8.55,1.31,0.93,0.035,0.015,3.71,0.03,15.2,99.75,131,122.8,0.5,66,<0.1,3.3,54.9,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,276,73,56.5,40.3,41,18.2,98.3,0.3,<1,1.5,<0.1,13.6,<1,0,1,<0.1,0,1.4,13.3,34.6,1.7,5.3,0.73,4.1,1.27,0.52,1.91,0.36,2.29,0.54,1.63,0.25,1.58,0.26,0.43,VAN09005164,41.7917406,24.94562081,33.26263859,9.798822,24.28355662,13.63864655,0.856284427,19.32762685,Mafic A,THOL Mafic A
609992,92J0713,N,43.7,64.1,11.8,5.4,73.7,1.1,0.26,92.307692,119.5,THOL,Mafic,A,18.050734,3.032544,54.739653,1.889401,24.117647,0.078341,0,0.734938,0,48,0.749,13.52,14.29,0.23,8.51,9.95,1.88,0.67,0.055,0.012,<0.02,0.24,1.9,99.73,97,88,1.5,30,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.9,327,76,40.9,56.4,48,30.3,78.5,1,<1,1.1,10.6,14.9,<1,0,1.3,<0.1,0,1.7,21.7,41,2.5,6.8,1.11,5.5,1.91,0.76,2.7,0.56,3.6,0.81,2.53,0.37,2.44,0.39,0.74,VAN09004086,39.89832946,28.33607476,31.76559578,12.858142,26.5196838,17.89680984,0.937656485,21.11400571,Mafic A,THOL Mafic A
609777,85J0294,N,49.5,65.7,11.1,4.9,83,1.1,0.14,57.142857,87.1,THOL,Mafic,A,18.003003,3.427857,61.711712,2.777027,29.357143,0.094595,0.192308,0.873634,1.797479,49.91,0.666,11.99,12.33,0.19,10.32,8.34,2.78,0.57,0.05,0.076,0.06,0.08,2.5,99.74,100,53.8,1.3,32,<0.1,<0.5,3.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,255,154,70.6,54.6,39,14.7,121.2,0.3,<1,<0.5,1.5,13.4,<1,0,1.3,<0.1,0.3,1.4,14.8,41.1,1.9,5.2,0.74,4,1.3,0.5,1.97,0.38,2.45,0.56,1.66,0.22,1.56,0.23,0.96,VAN09004085,35.9615584,24.8869383,39.1515033,11.094534,23.51856574,15.44210395,0.833750626,25.60476368,Mafic A,THOL Mafic A
610399,PDC546-006,N,34.3,54.7,12.6,1,94.4,1.2,0.3,10,162.4,THOL,Mafic,A,18,3.012952,54.233129,2.363636,27.625,0.085561,0,0.839765,0,51.64,0.815,14.67,9.77,0.19,6.43,10.36,2.2,0.13,0.047,0.014,0.27,0.03,3.5,99.77,79,104.7,0.7,57,<0.1,2.8,3.5,0.1,<0.1,0.1,<0.01,<0.1,<0.5,314,79,57.4,50.3,52,2.1,70.1,0.1,<1,<0.5,0.2,14.1,<1,0,1.3,<0.1,0,1.6,18.7,44.2,2.4,6.5,1.01,5.9,1.7,0.7,2.51,0.47,3.05,0.68,2,0.31,2.05,0.33,0.71,VAN09005164,49.62562106,22.86148725,27.51289169,8.791046,28.77542614,12.23595747,1.020280421,15.95335566,Mafic A,THOL Mafic A
610054,93D0312,N,43.9,65.8,9.6,2.1,91,1.5,0.06,50,155.4,THOL,Mafic,A,17.965261,3.093923,55.583127,2.274112,24.888889,0.091371,0.091324,0.753328,0.932026,51.15,0.806,14.48,12.48,0.19,7.33,7.51,2.12,0.21,0.052,0.016,0.03,0.03,3.4,99.75,36,93.6,0.8,61,<0.1,0.6,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,311,87,59.5,50.1,47,5.5,85.5,0.1,<1,<0.5,0.1,13.5,<1,0,1.5,0.1,0.2,1.8,19.7,44.8,2.3,6.8,1.07,6.1,1.88,0.63,2.55,0.51,3.28,0.71,2.18,0.33,2.19,0.33,0.61,VAN09004086,44.92110774,26.31581852,28.76307373,11.229504,28.40273828,15.62996409,1.00901352,18.18632924,Mafic A,THOL Mafic A
609851,85J0560,N,42.3,60.2,11.5,4.3,85.2,1.3,0.12,75,133.8,THOL,Mafic,A,17.955112,5.1875,93.142145,3.458333,22.636364,0.152778,0.164609,1.357851,1.016756,52.72,0.802,14.4,10.61,0.17,7.92,8.5,3,0.52,0.087,0.047,0.03,0.09,0.9,99.71,127,106,0.8,27,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.9,239,72,24.9,40.8,43,12.5,197.8,0.6,2,<0.5,0.3,14.2,<1,0.1,2.3,0.2,0.4,3.3,21.6,74.7,4.6,11.7,1.62,7.5,2.61,0.81,3.13,0.62,3.98,0.81,2.37,0.4,2.43,0.38,0.78,VAN09004086,45.42006986,22.98190707,31.59802307,9.546878,28.24581707,13.28797428,1.004006009,19.65016747,Mafic A,THOL Mafic A
609659,72S0104,N,42.4,61.3,12.4,3.6,81.6,1.2,0.06,66.666667,166.8,THOL,Mafic,A,17.938021,2.790698,50.059595,2.53012,23.333333,0.108434,0,0.70251,0,46.75,0.839,15.05,12.2,0.18,8.64,10.34,2.04,0.46,0.056,0.047,0.02,0.04,3.1,99.76,107,106.2,0.6,60,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,266,134,92.6,47.7,44,13.3,112.5,0.5,<1,<0.5,0.2,15.2,<1,0,1.3,0.1,0,1.8,16.6,42,1.9,5.5,0.9,4.9,1.61,0.64,2.43,0.46,3.01,0.65,1.94,0.29,1.94,0.28,0.84,VAN09004085,43.87298735,24.26861902,31.85839363,10.97756,29.52080187,15.27929182,1.050325488,21.43654633,Mafic A,THOL Mafic A
610401,G54-01,N,28.4,48.5,12.6,7.6,79.9,1.4,0.45,26.666667,171.4,THOL,Mafic,A,17.867495,3.20394,57.246377,2.46875,23.041667,0.107143,0.211864,1.580491,1.747549,51.75,0.966,17.26,8.9,0.2,3.96,8.5,4.09,1.03,0.054,0.027,0.33,0.12,3,99.77,347,100.4,1,70,<0.1,<0.5,6.9,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,282,127,102.1,67.2,49,26.1,152.5,0.4,<1,0.7,0.2,18.8,<1,0.1,1.7,0.1,0.5,2.4,22.4,55.3,5.2,13.1,1.74,8.5,2.49,0.94,3.34,0.63,3.97,0.84,2.43,0.37,2.36,0.37,0.68,VAN09005164,60.41729981,22.04934097,17.53335922,8.00822,33.85575018,11.14636862,1.209313971,9.825083737,Mafic A,THOL Mafic A
609997,92J0750,N,35.1,60.9,10.7,0.7,95.8,1.3,1.06,4.716981,188.3,THOL,Mafic,A,17.832258,3.068017,54.709677,2.12,24.941176,0.085,0,0.760271,0,49.54,0.775,13.82,12.23,0.22,5.72,8.88,1.84,0.08,0.063,0.011,1.01,0.05,6.6,99.79,22,111.6,0.7,76,<0.1,<0.5,0.8,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,316,66,61.2,47.9,48,2.1,137,0.1,<1,<0.5,0.1,14.9,<1,0,1.2,0.1,0,1.7,20,42.4,2.3,6.6,1.05,5.4,1.89,0.69,2.53,0.51,3.3,0.7,2.15,0.34,2.17,0.33,0.95,VAN09004086,47.07336835,28.28254735,24.6440843,11.004554,27.10813833,15.31686385,0.970205308,14.19178762,Mafic A,THOL Mafic A
609978,92J0624,N,40.4,60.2,12.5,5.8,73.4,1.1,0.06,66.666667,143.8,THOL,Mafic,A,17.8125,2.741228,48.828125,2.04918,23.4375,0.087432,0,0.695341,0,50.07,0.768,13.68,12.49,0.21,7.72,10.38,2.13,0.77,0.05,0.017,0.02,0.04,1.5,99.75,98,124.1,1.7,18,0.2,2.5,<0.5,0.3,<0.1,<0.1,<0.01,<0.1,0.5,316,86,33.3,50.2,48,26.5,119.7,1.2,<1,<0.5,0.2,13.9,<1,0,1,0.1,0,1.6,18.3,37.5,1.9,5.4,0.9,4.5,1.61,0.6,2.23,0.48,2.91,0.68,2.08,0.33,1.96,0.34,0.7,VAN09004086,42.87094227,26.52749139,30.60156634,11.238502,26.83352622,15.6424881,0.961442163,19.15395112,Mafic A,THOL Mafic A
610089,TI1478,N,34.1,56.8,13,1.4,93.3,1.1,0.38,44.736842,184.6,THOL,Mafic,A,17.809868,3.168919,56.438026,2.345,27.588235,0.085,0.082305,0.767481,0.986851,49.55,0.831,14.8,11.86,0.22,6.55,10.49,2.5,0.18,0.056,0.013,0.21,0.17,2.7,99.77,81,133.1,0.5,51,<0.1,0.6,0.6,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,331,110,78.8,54.4,55,2.9,79.2,<0.1,<1,<0.5,0.1,15.8,<1,0,1.5,0.1,0.2,1.7,20,46.9,2.6,7.7,1.12,5.7,1.89,0.7,2.86,0.55,3.43,0.77,2.51,0.37,2.43,0.39,0.56,VAN09005164,47.45448849,25.9807265,26.56478502,10.671628,29.0304231,14.85347549,1.040310466,16.25108547,Mafic A,THOL Mafic A
609994,92J0730,N,40.3,62.2,10.3,0.5,99.1,1.3,0.44,93.181818,147.7,THOL,Mafic,A,17.792378,3.013294,53.613666,2.229508,25.5,0.087432,0.098522,0.812704,1.048529,53.75,0.761,13.54,11.56,0.23,6.92,4.82,5.5,0.05,0.061,0.012,0.03,0.41,2.6,99.77,30,21.7,19,107,0.1,3.5,3,0.2,0.1,<0.1,<0.01,<0.1,1.4,296,60,49.3,55.6,48,1.2,87.9,0.4,<1,0.8,0.2,12.4,<1,0,1.2,<0.1,0.2,1.6,18.3,40.8,2.3,6.3,1.02,5.5,1.73,0.65,2.35,0.49,3.17,0.7,1.95,0.32,2.03,0.33,1.42,VAN09004086,44.89455229,26.08323643,29.02221129,10.401688,26.55891411,14.4777552,0.952679019,17.16908572,Mafic A,THOL Mafic A
610094,TI4354,N,30,54.6,11.9,4.3,80.7,1.1,3.12,0.961538,727.6,THOL,Mafic,A,17.783858,3.246154,57.729138,2.293478,26.375,0.086957,0.147059,1.019691,1.572794,44.75,0.731,13,10.82,0.24,4.56,9.68,2.21,0.53,0.059,0.013,3.09,0.03,13.1,99.75,99,123.9,1.7,602,<0.1,2.5,12.8,<0.1,<0.1,1.6,0.04,<0.1,0.5,263,96,87.3,43.9,42,13.6,71.6,0.5,<1,<0.5,0.2,13.3,<1,0,1.1,<0.1,0.3,1.6,18.4,42.2,2.9,7.9,1.1,5.7,1.73,0.6,2.62,0.48,2.88,0.71,2.14,0.34,2.04,0.33,0.64,VAN09005164,49.72685203,28.21028428,22.06286369,9.735836,25.49969597,13.55097848,0.915122684,11.31373279,Mafic A,THOL Mafic A
610444,00-CMV-022,N,32.7,61.5,11.7,3.9,64.7,1.2,2.53,2.371542,143.1,THOL,Mafic,A,17.777778,3.303571,58.730159,2.829412,20.041667,0.141176,0,1.123481,0,38.8,0.819,14.56,15.04,0.29,5.21,10.83,0.88,0.48,0.072,0.022,2.47,0.06,12.8,99.79,115,76.3,0.8,66,<0.1,2,63,<0.1,<0.1,0.1,<0.01,<0.1,<0.5,218,163,163.2,46.4,29,14.4,65.5,0.3,<1,1.9,0.2,14.6,<1,0,1.3,0.1,0,2.4,17,48.1,2.6,7.5,1.17,6.1,1.79,0.64,2.36,0.44,2.72,0.59,1.67,0.26,1.66,0.27,0.4,VAN09005482,46.55391388,32.37524019,21.07084593,13.532992,28.55965948,18.83611057,1.025287932,12.92643593,Mafic A,THOL Mafic A
610159,TI0173,N,31.5,47.2,12.9,6,76.9,1.1,1.86,2.688172,91.1,THOL,Mafic,A,17.715736,2.987106,52.918782,2.761589,21.947368,0.125828,0,0.891319,0,49.44,0.788,13.96,7.15,0.14,5.08,10.12,2.73,0.82,0.072,0.012,1.81,0.05,9.5,99.79,433,44.5,0.6,46,<0.1,0.7,16.2,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,286,58,58.6,33.1,46,21.9,101.9,0.6,<1,0.7,<0.1,13.7,<1,0,1.2,0.1,0,1.9,15.1,41.7,2.1,6.3,0.96,5.1,1.58,0.55,2.1,0.4,2.46,0.54,1.67,0.27,1.69,0.26,0.74,VAN09005164,54.84470498,19.91104788,25.24424714,6.43357,27.38275044,8.954666927,0.98647972,12.6038953,Mafic A,THOL Mafic A
609921,92J0165,N,30.9,54.6,13.8,0.3,88.2,1,0.04,50,44.9,THOL,Mafic,A,17.69437,3.030303,53.619303,2.030457,25,0.081218,0.138249,0.793327,1.572794,52.33,0.746,13.2,11.63,0.17,6.11,13.46,0.3,0.04,0.055,0.012,<0.02,<0.02,1.8,99.81,7,23.6,0.3,21,<0.1,<0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,281,56,14,36.7,48,1,31.1,<0.1,<1,<0.5,0.2,13.9,<1,0,1.1,0.1,0.3,1.6,19.7,40,2.4,6.2,1.06,5.8,1.8,0.63,2.53,0.48,3.04,0.72,2.22,0.35,2.17,0.36,0.61,VAN09004086,45.78543511,27.40782198,26.80674291,10.464674,25.89199898,14.56542327,0.933900851,15.1594095,Mafic A,THOL Mafic A
610115,TI3558,N,43.3,63.7,9.1,0.2,99.3,1.6,0.97,1.030928,170.3,THOL,Mafic,A,17.611386,2.867182,50.49505,2.125,25.5,0.083333,0.091743,0.72388,1.048529,50.78,0.808,14.23,10.06,0.22,6.94,6.45,2.65,0.02,0.064,0.007,0.96,<0.02,7.6,99.81,7,101.1,0.2,69,<0.1,1.1,5.5,0.2,<0.1,<0.1,0.01,<0.1,<0.5,291,53,47.3,43.8,48,0.1,67.4,<0.1,<1,<0.5,0.1,13.5,<1,0,1.3,0.1,0.2,1.6,19.2,40.8,2.2,6.2,1.06,5.5,1.82,0.6,2.53,0.49,3.14,0.71,2.17,0.32,2.18,0.31,0.54,VAN09005164,47.51708157,23.1703581,29.31256033,9.051988,27.91235951,12.59915375,1.011517276,17.21870736,Mafic A,THOL Mafic A
610165,TI1568,N,42.4,61.2,10.3,1.4,95.6,1.3,0.96,79.166667,247.2,THOL,Mafic,A,17.60101,3.091822,54.419192,2.355191,25.352941,0.092896,0.152284,1.055923,1.480277,53.43,0.792,13.94,10.55,0.15,7.46,7.1,3.23,0.15,0.068,0.012,0.2,0.76,2.9,99.75,43,136.5,0.7,110,<0.1,0.6,17.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.8,294,123,113.4,50.4,47,4.5,34.9,<0.1,<1,<0.5,0.3,12.7,<1,0.2,1.3,0.2,0.3,1.7,18.3,43.1,2.9,8.3,1.16,5.8,1.82,0.71,2.34,0.47,3,0.64,1.96,0.31,1.97,0.32,0.92,VAN09005164,45.52950252,23.65150881,30.81898867,9.49289,27.34352014,13.21283022,0.991487231,18.50886987,Mafic A,THOL Mafic A
610364,K42-02,N,17,46.7,14.1,0.4,98.7,1.2,1.16,7.758621,183.1,THOL,Mafic,A,17.514911,3.808173,66.699801,3.150235,23.964286,0.131455,0.162602,1.341292,1.198319,46.83,1.006,17.62,10.67,0.26,2.83,10.23,3.88,0.05,0.065,0.024,1.07,0.09,6.3,99.82,29,89.2,0.9,93,<0.1,1.3,20.4,<0.1,<0.1,0.2,<0.01,<0.1,<0.5,298,166,157.1,67.8,41,1,140.5,0.2,<1,1.5,0.3,18,<1,0.1,2.1,0.1,0.4,2.8,21.3,67.1,4.6,12.9,1.81,8.8,2.47,0.91,3.53,0.62,4.01,0.87,2.62,0.37,2.46,0.37,0.84,VAN09005164,61.49161833,26.01598175,12.49239992,9.600866,34.56189561,13.36311834,1.259389084,7.021461357,Mafic A,THOL Mafic A
610045,93D0253,N,40.7,63.2,10.8,1,92,1.3,0.17,11.764706,145.5,THOL,Mafic,A,17.443038,3.17852,55.443038,2.342246,24.333333,0.096257,0,0.731228,0,50.43,0.79,13.78,12.51,0.16,7.33,9.56,1.26,0.11,0.071,0.012,0.15,<0.02,3.7,99.75,19,85.8,1.7,58,<0.1,0.7,<0.5,0.2,<0.1,<0.1,<0.01,<0.1,0.5,308,79,50.2,49.3,48,2.9,149.4,0.2,<1,<0.5,0.1,15,<1,0,1.4,0.1,0,1.8,18.7,43.8,2.1,6.6,1.05,5.4,1.86,0.67,2.49,0.49,2.96,0.67,2.01,0.32,2.06,0.33,0.51,VAN09004086,43.68607398,26.92070378,29.39322225,11.256498,27.02967772,15.66753612,0.988983475,18.18632924,Mafic A,THOL Mafic A
609932,92J0275,N,37.9,59.9,12.4,2.3,89.1,1.2,0.06,50,126.8,THOL,Mafic,A,17.393939,3.121951,54.30303,2.274112,21.333333,0.106599,0.088889,0.66948,0.79888,51.12,0.825,14.35,12.52,0.21,7.27,10.03,2.38,0.29,0.059,0.013,0.03,0.03,0.7,99.76,50,99.3,4.5,23,<0.1,2.1,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,319,81,19.4,51.4,51,6.7,74.8,0.4,<1,0.6,<0.1,15.1,<1,0,1.4,0.1,0.2,2.1,19.7,44.8,2.1,6.4,0.99,5.6,1.83,0.55,2.67,0.5,3.4,0.69,2.26,0.34,2.25,0.35,0.37,VAN09004086,44.7513629,26.571341,28.6772961,11.265496,28.14774132,15.68006013,1.032799199,18.03746433,Mafic A,THOL Mafic A
609931,92J0268,N,36.8,57.9,13.3,3.6,83.2,1.1,0.19,78.947368,112.6,THOL,Mafic,A,17.360285,3.280822,56.956005,2.197248,26.611111,0.082569,0.081633,0.761216,0.932026,49.53,0.841,14.6,12.38,0.18,7.26,10.86,2.43,0.49,0.063,0.011,0.04,0.15,1.1,99.76,70,96.2,0.4,16,<0.1,0.5,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,<0.5,307,62,23.1,36.4,52,10.5,120.2,0.8,<1,2.8,0.4,15.3,<1,0,1.5,0.1,0.2,1.8,21.8,47.9,2.6,7.5,1.15,5.7,1.96,0.62,2.96,0.55,3.58,0.77,2.4,0.38,2.45,0.38,0.45,VAN09004086,45.30751171,26.19520887,28.49727942,11.139524,28.63812008,15.50472399,1.052829244,18.01265352,Mafic A,THOL Mafic A
610341,K64-56,N,13.2,20.2,15.8,7.1,74.2,1.1,1.78,6.179775,159.2,THOL,Mafic,A,17.331996,2.071759,35.907723,2.011236,19.888889,0.101124,0,1.155382,0,52.4,0.997,17.28,3.22,0.14,1.2,12.35,3.46,1.2,0.092,0.022,1.67,0.11,7.5,99.88,211,104.1,0.1,55,<0.1,0.8,28.2,<0.1,<0.1,0.1,<0.01,<0.1,0.6,231,186,167.8,60.4,32,41,118.1,1.2,<1,<0.5,0.4,14.8,<1,0,1.2,0.1,0,1.8,17.8,35.8,2.4,7.2,1.13,5.9,1.97,0.71,2.72,0.49,2.88,0.62,1.82,0.24,1.49,0.21,0.81,VAN09005164,80.40916289,12.52778398,7.063053132,2.897356,33.89498048,4.032731119,1.248122183,2.977298102,Mafic A,THOL Mafic A
609528,73S0420,N,44.4,69.9,10,0.6,92,1.4,0.36,5.555556,102,THOL,Mafic,A,17.290401,2.986648,51.64034,2.428571,25,0.097143,0.146341,0.874756,1.480277,44.02,0.823,14.23,17.06,0.34,7.92,9.31,0.69,0.06,0.065,0.034,0.34,<0.02,5.2,99.76,12,27.7,0.3,74,<0.1,0.8,<0.5,<0.1,<0.1,<0.1,<0.01,<0.1,0.6,291,62,48.3,45.3,45,0.8,63.7,<0.1,<1,<0.5,<0.1,14.5,<1,0,1.4,0.1,0.3,1.7,17.5,42.5,2.5,6.9,1.05,4.8,1.85,0.74,2.51,0.53,3.12,0.73,2.12,0.33,2.05,0.32,0.43,VAN09004085,39.89829201,32.01350142,28.08820658,15.350588,27.91235951,21.36596053,1.030295443,19.65016747,Mafic A,THOL Mafic A
